state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,TARRANT,PB21-05059,"Auto Sales & Services",5/12/2021,,750000,5525,"2858 BASSWOOD BLVD","FORT WORTH",TX,76131,,,CONTRACTOR,,,,,,,,,,,"COOPER JENSEN CONTRACTORS",,,,,"COOPER JENSEN CONTRACTORS","213 N RUPERT ST","FORT WORTH",TX,76107-1427,"(817) 756-6443",,,,
TX,DENTON,FO21-01912,"Auto Sales & Services",5/13/2021,"Finish Out",,8050,"351 LAKESIDE PKWY","FLOWER MOUND",TX,75028,,,CONTRACTOR,,,,,,,,,,,"GORDON HIGHLANDER",,,,,"GORDON HIGHLANDER","4450 SIGMA RD STE 200",DALLAS,TX,75244-4518,"(214) 553-6170",http://www.gordonhighlander.com/,,"GREG GORDON",
TX,DALLAS,C21-0006,"Auto Sales & Services",5/21/2021,,2400000,9000,"5243 NAAMAN FOREST BLVD",GARLAND,TX,75040,,,CONTRACTOR,,,,,,,,,,,"TARINA GROUP",,,,,"TARINA GROUP","3120 ASHWOOD CT",RICHARDSON,TX,75082-3766,"(972) 302-1608",,,,
TX,DALLAS,CAR-21-0957,"Churches & Other Religious",5/14/2021,Renovation,150000,10771,"2000 W PLEASANT RUN RD",LANCASTER,TX,75146,,,"COVENANT MISSIONARY BAPTIST CHURCH OF LANCASTER","2000 W PLEASANT RUN RD",LANCASTER,TX,75146,"(972) 227-5335",Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,DALLAS,B2104-0397,"Commercial Swimming Pool & Spas",5/21/2021,,40000,,"5421 TOMLINSON DR",IRVING,TX,75039,,,CONTRACTOR,,,,,,,,,,,"MG POOLS",,,,,"MG POOLS","1700 COMMERCE ST STE 1140",DALLAS,TX,75201-5390,"(214) 407-0671",,,,projectmanager@mgpools.com
TX,DALLAS,2105171052,"Commercial Swimming Pool & Spas",6/21/2021,,91000,2100,"8690 E R L THORNTON FWY",DALLAS,TX,75223,,,CONTRACTOR,,,,,,,,,,,"JRJ POOL SERVICES",,,,,"JRJ POOL SERVICES","1420 SCHUKAR CT",IRVING,TX,75061,"(469) 835-8909",,,,
TX,DALLAS,B2102-0264,"Commercial Swimming Pool & Spas",5/26/2021,,5000,500,"7800 HEATHROW DR",IRVING,TX,75063,,,CONTRACTOR,,,,,,,,,,,"J & S REMODELING",,,,,"J & S REMODELING","2012 FEATHER LN",LEWISVILLE,TX,75077,"(214) 636-4189",,,,
TX,DENTON,N1F-21-02680,"Duplex, Triplex, & Fourplex",6/17/2021,,339913,3082,"7013 TRAILHEAD ST","LITTLE ELM",TX,75068,,,CONTRACTOR,,,,,,,,,,,"MHI MCGUYER HOMEBUILDERS",,,,,"MHI MCGUYER HOMEBUILDERS","1501 LYNDON B JOHNSON FWY STE 100",DALLAS,TX,75234-6029,"(972) 277-3811",,,,
TX,DENTON,N1F-21-01960,"Duplex, Triplex, & Fourplex",6/18/2021,,342671,3107,"2129 CHAPMAN LN","LITTLE ELM",TX,75068,,,CONTRACTOR,,,,,,,,,,,"MERITAGE HOMES",,,,,"MERITAGE HOMES","8840 CYPRESS WATERS BLVD #100",DALLAS,TX,75063,"(214) 869-8023",,,,
TX,DENTON,N1F-21-02600,"Duplex, Triplex, & Fourplex",6/17/2021,,504576,4575,"7025 LOOKOUT LN","LITTLE ELM",TX,75098,"UNION PARK            ",,CONTRACTOR,,,,,,,,,,,"DREES CUSTOM HOMES",,,,,"DREES CUSTOM HOMES","6225 N STATE HIGHWAY 161 STE 150",IRVING,TX,75038-2283,"(972) 953-4500",http://www.dreeshomes.com,,,
