state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,BELL,"20 00003349","Churches & Other Religious",6/4/2020,Renovation,50000,,"102 E CHURCH AVE",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"AYCOCK CONSTRUCTION",,,,,"AYCOCK CONSTRUCTION","1300 E FM 2410 RD","HARKER HEIGHTS",TX,76548-6848,"(254) 698-2551",http://www.aycockconstruction.com/,"(254) 698-1169",,aycock2551@yahoo.com
TX,MONTGOMERY,BR-20-003027,"Duplex, Triplex, & Fourplex",6/22/2020,,90000,1031,"1439 RUSTLING OAKS DR UNIT A",CONROE,TX,77304,,,CONTRACTOR,,,,,,,,,,,"VANGUARD BUILDERS",,,,,"VANGUARD BUILDERS","120 KNOLLBROOK CIR",MONTGOMERY,TX,77316-7562,"(281) 220-9087",,,,
TX,MONTGOMERY,BR-20-003030,"Duplex, Triplex, & Fourplex",6/23/2020,,90000,1048,"1439 RUSTLING OAKS DR UNIT B",CONROE,TX,77304,,,CONTRACTOR,,,,,,,,,,,"VANGUARD BUILDERS",,,,,"VANGUARD BUILDERS","120 KNOLLBROOK CIR",MONTGOMERY,TX,77316-7562,"(281) 220-9087",,,,
TX,BELL,"20 00003179","Duplex, Triplex, & Fourplex",6/4/2020,,,3158,"1000 BARBARA JORDAN ST",KILLEEN,TX,76541,,,CONTRACTOR,,,,,,,,,,,"FLINTROCK BUILDERS",,,,,"FLINTROCK BUILDERS","105 EAST, FARM TO MARKET 2410","HARKER HEIGHTS",TX,76548,"(254) 393-1412",,,,
TX,BELL,"20 00002788","Duplex, Triplex, & Fourplex",6/4/2020,,,3484,"109 CASTELLON CT",KILLEEN,TX,76542,,,CONTRACTOR,,,,,,,,,,,"INDEPENDENCE CONSTRUCTION",,,,,"INDEPENDENCE CONSTRUCTION","178 YATES CIR",ALEDO,TX,76008-4481,"(817) 243-1020",,,,
TX,BELL,"20 00002786","Duplex, Triplex, & Fourplex",6/4/2020,,,3401,"2813 LEROY CIR",KILLEEN,TX,76542,,,CONTRACTOR,,,,,,,,,,,"SWARTZ & NUNN CONSTRUCTION",,,,,"SWARTZ & NUNN CONSTRUCTION","410 N PATTERSON AVE",FLORENCE,TX,76527,"(254) 702-0130",,,,
TX,BELL,"20 00003354","Duplex, Triplex, & Fourplex",6/17/2020,,,3356,"1007 ANNA LEE DR",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"KILLEEN SUMMIT BUILDERS",,,,,"KILLEEN SUMMIT BUILDERS","415 E AVENUE F",KILLEEN,TX,76541-6217,"(254) 634-6914",,,,
TX,BELL,"20 00003358","Duplex, Triplex, & Fourplex",6/17/2020,,,3356,"1009 ANNA LEE DR",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"KILLEEN SUMMIT BUILDERS",,,,,"KILLEEN SUMMIT BUILDERS","415 E AVENUE F",KILLEEN,TX,76541-6217,"(254) 634-6914",,,,
TX,BELL,"20 00003360","Duplex, Triplex, & Fourplex",6/17/2020,,,3356,"1011 ANNA LEE DR",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"KILLEEN SUMMIT BUILDERS",,,,,"KILLEEN SUMMIT BUILDERS","415 E AVENUE F",KILLEEN,TX,76541-6217,"(254) 634-6914",,,,
TX,HARRIS,1910220120,"Educational Institution",6/16/2020,,434550,5794,"13300 WILL CLAYTON PKWY",HOUSTON,TX,77356,,,"STEVEN N HADLEY II","13300 WILL CLAYTON PKWY",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,MONTGOMERY,BC-20-005122,"Educational Institution",6/5/2020,,75000,1650,"336 N MAIN ST FL 1ST",CONROE,TX,77304,,,CONTRACTOR,,,,,,,,,,,TRIMCOS,,,,,TRIMCOS,"2405 SMITH ST",HOUSTON,TX,77006-2315,"(713) 526-3500",http://trimcos.com,"(713) 526-3502",,trimcos@sbcglobal.net
TX,GALVESTON,2020-0959,"Educational Institution",5/15/2020,,200000,,"3121 W PARKWOOD AVE A",FRIENDSWOOD,TX,77546,,,CONTRACTOR,,,,,,,,,,,"M&D CONSTRUCTION & REMODELING",,,,,"M&D CONSTRUCTION & REMODELING","4502 WYOMING AVE","WICHITA FALLS",TX,76310,"(940) 228-5522",,,,
TX,HARRIS,20050487,"Educational Institution",6/17/2020,,700000,7100,"300 W BAKER RD",BAYTOWN,TX,77521,,,CONTRACTOR,,,,,,,,,,,"COMEX CORPORATION",,,,,"COMEX CORPORATION","9841 SPENCER HWY","LA PORTE",TX,77571-4073,"(281) 479-2322",http://www.comexcorp.com/,"(281) 479-2069","JUSTIN WADE",justinwade@comexcorp.com
TX,BELL,"20 00002809","Educational Institution",6/9/2020,Renovation,229180,,"4400 SUCCESS DR",KILLEEN,TX,76542,,,CONTRACTOR,,,,,,,,,,,"EBCO GENERAL CONTRACTOR",,,,,"EBCO GENERAL CONTRACTOR","305 W GILLIS AVE",CAMERON,TX,76520-3930,"(254) 697-8516",http://ebcogc.com/,"(254) 697-8656",,businessdevelopment@ebcogc.com
TX,BELL,"20 00002796","Educational Institution",6/9/2020,Renovation,188580,,"4400 FOSTER LN",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"EBCO GENERAL CONTRACTOR",,,,,"EBCO GENERAL CONTRACTOR","305 W GILLIS AVE",CAMERON,TX,76520-3930,"(254) 697-8516",http://ebcogc.com/,"(254) 697-8656",,businessdevelopment@ebcogc.com
TX,BELL,"20 00002801","Educational Institution",6/9/2020,Renovation,177240,,"2600 WESTWOOD DR",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"EBCO GENERAL CONTRACTOR",,,,,"EBCO GENERAL CONTRACTOR","305 W GILLIS AVE",CAMERON,TX,76520-3930,"(254) 697-8516",http://ebcogc.com/,"(254) 697-8656",,businessdevelopment@ebcogc.com
TX,BELL,"20 00002805","Educational Institution",6/9/2020,Renovation,730940,,"400 W STAN SCHLUETER LP",KILLEEN,TX,76542,,,CONTRACTOR,,,,,,,,,,,"EBCO GENERAL CONTRACTOR",,,,,"EBCO GENERAL CONTRACTOR","305 W GILLIS AVE",CAMERON,TX,76520-3930,"(254) 697-8516",http://ebcogc.com/,"(254) 697-8656",,businessdevelopment@ebcogc.com
TX,BELL,"20 00002808","Educational Institution",6/9/2020,Renovation,94710,,"3302 CLEAR CREEK RD",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"EBCO GENERAL CONTRACTOR",,,,,"EBCO GENERAL CONTRACTOR","305 W GILLIS AVE",CAMERON,TX,76520-3930,"(254) 697-8516",http://ebcogc.com/,"(254) 697-8656",,businessdevelopment@ebcogc.com
TX,BELL,"20 00002810","Educational Institution",6/19/2020,Renovation,431900,,"2501 W STAN SCHLUETER LP",KILLEEN,TX,76549,,,CONTRACTOR,,,,,,,,,,,"EBCO GENERAL CONTRACTOR",,,,,"EBCO GENERAL CONTRACTOR","305 W GILLIS AVE",CAMERON,TX,76520-3930,"(254) 697-8516",http://ebcogc.com/,"(254) 697-8656",,businessdevelopment@ebcogc.com
TX,GALVESTON,2020-1317,"Hospital & Other Medical",5/27/2020,,628000,,"505 S FRIENDSWOOD DR 101",FRIENDSWOOD,TX,77546,,,CONTRACTOR,,,,,,,,,,,"DE HARVEY BUILDERS",,,,,"DE HARVEY BUILDERS","3630 WESTCHASE DR",HOUSTON,TX,77042-5224,"(713) 783-8710",,,,
TX,MONTGOMERY,20200263,"Hospital & Other Medical",5/27/2020,Renovation,236000,,"18230 FM 1488 # 100",MAGNOLIA,TX,77354,,,CONTRACTOR,,,,,,,,,,,"TR7 SUPPLY CONSULTING",,,,,"TR7 SUPPLY CONSULTING","278 PRIVATE ROAD 5884",JEWETT,TX,75846-5740,"(713) 478-7290",,,,
TX,HARRIS,"BC-20-002 98","Hospital & Other Medical",6/18/2020,,536000,,"9230 KATY STE 601",HOUSTON,TX,77024,,,CONTRACTOR,,,,,,,,,,,"ARCH-CON CORPORATION",,,,,"ARCH-CON CORPORATION","1335 W GRAY ST STE 210",HOUSTON,TX,77019-4056,"(713) 533-1900",http://www.arch-con.com,,,contact@arch-con.com
TX,HARRIS,"BC-20-002 99","Hospital & Other Medical",6/18/2020,Renovation,150000,,"9230 KATY FREEWAY RD",HOUSTON,TX,77055,,,CONTRACTOR,,,,,,,,,,,"ARCH-CON CORPORATION",,,,,"ARCH-CON CORPORATION","1335 W GRAY ST STE 210",HOUSTON,TX,77019-4056,"(713) 533-1900",http://www.arch-con.com,,,contact@arch-con.com
TX,HARRIS,20060082,"Hospital & Other Medical",6/5/2019,,566700,31000,"4401 GARTH RD",BAYTOWN,TX,77521,,,CONTRACTOR,,,,,,,,,,,"PYRAMID WATERPROOFING",,,,,"PYRAMID WATERPROOFING","122 BERRY RD",HOUSTON,TX,77022-3127,"(713) 699-4777",,,"Ron Nau",
TX,HARRIS,20050250,"Hospital & Other Medical",6/3/2020,,35000,,"4533 GARTH RD",BAYTOWN,TX,77521,,,"WILLOWCREEK BAYTOWN VENTURE","4533 GARTH RD",BAYTOWN,TX,77521,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,200575,"Hospital & Other Medical",6/10/2020,Renovation,150000,,"18652 MCKAY BLVD STE 300",HUMBLE,TX,77338,,,CONTRACTOR,,,,,,,,,,,"CUSTOM REDESIGN",,,,,"CUSTOM REDESIGN","3907 GAZEBO LN","MISSOURI CITY",TX,77459-6463,"(713) 530-7891",,,,
TX,HARRIS,200647,"Hospital & Other Medical",6/25/2020,"Finish Out",575000,,"18980 W MEMORIAL DR STE 300",HUMBLE,TX,77338,,,CONTRACTOR,,,,,,,,,,,"BYRD INTERIOR CONSTRUCTION",,,,,"BYRD INTERIOR CONSTRUCTION","2123 W GOVERNORS CIR",HOUSTON,TX,77092-8746,"(713) 688-8850",,,,
