state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,HARRIS,2004210106,"Hospital & Other Medical",8/17/2020,,650025,8667,"11321 N SAM HOUSTON PKWY E",HOUSTON,TX,77356,"SUNSET RIDGE BUSINESS PARK",,"ZIGGY'S DOGHOUSE LLC","11321 N SAM HOUSTON PKWY E",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2007210138,"Hospital & Other Medical",8/17/2020,,750000,8760,"13211 HARGRAVE RD",HOUSTON,TX,77356,"DOTSON PARK",,"JOHN I DOGAN","13211 HARGRAVE RD",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2001080034,"Multi Family Apartments & Condos",8/17/2020,,2101067,24686,"9603 DOWDELL RD",HOUSTON,TX,77356,"VANTAGE AT TOMBALL",,"VANTAGE AT TOMBALL LLC","9603 DOWDELL RD",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2001060011,"Multi Family Apartments & Condos",8/17/2020,,1450000,4790,"12410 N LAKE HOUSTON PKWY",HOUSTON,TX,77356,"LAKE POINTE VILLAGES",,"ENCLAVE AT LAKE POINTE LP","12410 N LAKE HOUSTON PKWY",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,MONTGOMERY,175739-20,"Offices, R&D, & Professional",8/31/2020,,350000,,"24400 IH 45N",HOUSTON,TX,77356,"CATHEDRAL LAKE",,"GRACE COMMUNITY CHURCH","330 RAYFORD RD",SPRING,TX,77386,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,000075271,"Parking Structures & Carports",9/1/2020,,681458,,"1630 SPENCER HWY","SOUTH HOUSTON",TX,77587,,,CONTRACTOR,,,,,,,,,,,"GIORDANO CONSTRUCTION",,,,,"GIORDANO CONSTRUCTION","15431 LA PALOMA DR",HOUSTON,TX,77083,"(281) 501-9861",,,,
TX,HARRIS,2008140141,"Residential Renovations & Additions",8/17/2020,Renovation,39360,1968,"5167 KLEIN ORCHARD DR",HOUSTON,TX,77356,TRACES,,CONTRACTOR,,,,,,,,,,,"MHI MCGUYER HOMEBUILDERS",,,,,"MHI MCGUYER HOMEBUILDERS","7676 WOODWAY DR",HOUSTON,TX,77063-1526,"(713) 260-4107",,,,
TX,HARRIS,2008240218,"Residential Renovations & Additions",8/17/2020,Renovation,45880,2294,"11319 RAVEN CLAW DR",HOUSTON,TX,77356,"GROVE LANDING",,CONTRACTOR,,,,,,,,,,,"MHI MCGUYER HOMEBUILDERS",,,,,"MHI MCGUYER HOMEBUILDERS","7676 WOODWAY DR",HOUSTON,TX,77063-1526,"(713) 260-4107",,,,
TX,HARRIS,2008070080,"Residential Renovations & Additions",8/17/2020,Renovation,44670,2100,"1047 RANCH OAK DR",HOUSTON,TX,77356,"REMINGTON CREEK RANCH",,CONTRACTOR,,,,,,,,,,,"LONG LAKE HOMES",,,,,"LONG LAKE HOMES","15915 KATY FWY STE 405",HOUSTON,TX,77094-1710,"(281) 646-1727",http://www.longlakeltd.com/,,"DAVID BIGLER",
TX,HARRIS,2008070081,"Residential Renovations & Additions",8/17/2020,Renovation,45670,2123,"1046 STEEL BLUE DR",HOUSTON,TX,77356,"REMINGTON CREEK RANCH",,CONTRACTOR,,,,,,,,,,,"LONG LAKE HOMES",,,,,"LONG LAKE HOMES","15915 KATY FWY STE 405",HOUSTON,TX,77094-1710,"(281) 646-1727",http://www.longlakeltd.com/,,"DAVID BIGLER",
TX,MONTGOMERY,175788-20,"Residential Renovations & Additions",9/1/2020,Renovation,40000,,"11864 AMBERWOOD",HOUSTON,TX,77356,,,"RITA MOLINA","11860 AMBERWOOD DR",MONTGOMERY,TX,77373,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,MONTGOMERY,175999-20,"Residential Renovations & Additions",9/4/2020,Renovation,47000,,"638 WILCOCK WAY",HOUSTON,TX,77356,"CROCKETT TRACE ESTATES",,"FERNANDO SORIANO","1502 VINE ROAD",CONROE,TX,77301,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2008100146,"Residential Swimming Pools & Spas",8/17/2020,,94865,,"21803 SHIMMERING GREEN TRL",HOUSTON,TX,77356,"FAIRFIELD VILLAGE",,"JOHN & DEBORAH LANE","21803 SHIMMERING GREEN TRL",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2007060006,"Residential Swimming Pools & Spas",8/17/2020,,41500,,"12022 CANYON STAR LN",HOUSTON,TX,77356,"CANYON GATE",,"CHRISTOPHER MARX","12022 CANYON STAR LN",HOUSTON,TX,77356,,Owner,,,,,"BLUE HAVEN POOLS",,,,,"BLUE HAVEN POOLS","2201 HIGHWAY 6 S",HOUSTON,TX,77077-4321,"(281) 497-5711",,,,
TX,HARRIS,2007290030,"Residential Swimming Pools & Spas",8/17/2020,,190080,1556,"14 HAMMOCK DUNES PL",HOUSTON,TX,77356,,,"BRETT & ANNA JENSEN","14 HAMMOCK DUNES PL",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2008200036,"Residential Swimming Pools & Spas",8/17/2020,,46500,,"15507 DUNSMORE CLIFF TRCE",HOUSTON,TX,77356,"FAIR MEADOWS",,"CHRIS SANDERS","15507 DUNSMORE CLIFF TRCE",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2008200038,"Residential Swimming Pools & Spas",8/17/2020,,47535,,"20907 ORANGE POPPY DR",HOUSTON,TX,77356,"FAIRFIELD VILLAGE",,"TRISH PUENTE","20907 ORANGE POPPY DR",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,2008190102,"Residential Swimming Pools & Spas",8/17/2020,,85000,,"7434 TUDOR HEIGHTS LN",HOUSTON,TX,77356,"LAUREL PARK",,"MIKE COOPER","7434 TUDOR HEIGHTS LN",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
