state,county,permno,ptype,pdate,pdescription,jvalue,jsqfeet,jaddr,jcity,jstate,jzip,jsubdiv,jlotno,aname,aaddr,acity,astate,azip,aphone,atype,aurl,afax,aprimarycontact,aemail,bldcode,units,bldgs,ctype,legal,contractor,caddress,ccity,cstate,czip,cphone,curl,cfax,cprimarycontact,cemail
TX,MONTGOMERY,183466-21,"Churches & Other Religious",4/28/2021,,1800000,,"15206 SUNSET TR",HOUSTON,TX,77356,,,"BURHAN FAKHRI","7108 OLD KATY RD, STE 130",HOUSTON,TX,77356,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,21008572,"Duplex, Triplex, & Fourplex",6/7/2021,,149000,,"9907 LANEWELL ST A",HOUSTON,TX,77029,,,CONTRACTOR,,,,,,,,,,,"ASHLEY GRAYBILL",,,,,"ASHLEY GRAYBILL","14643 DALLAS PKWY STE",HOUSTON,TX,75254,"(469) 225-7633",,,,
TX,HARRIS,19126320,"Duplex, Triplex, & Fourplex",6/7/2021,,161470,,"9106 NOEL ST",HOUSTON,TX,77033,,,"ANTONIO MORALE","9106 NOEL ST",HOUSTON,TX,77033,"(832) 274-6090",Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,21030118,"Duplex, Triplex, & Fourplex",6/6/2021,,214144,,"8005 CARVER RD A",HOUSTON,TX,77088,,,CONTRACTOR,,,,,,,,,,,"CCB CONSTRUCTION",,,,,"CCB CONSTRUCTION","9597 JONES RD",HOUSTON,TX,77065-4815,"(972) 839-8593",,,,
TX,HARRIS,21029292,"Duplex, Triplex, & Fourplex",6/3/2021,,298000,,"5225 E HOUSTON RD A",HOUSTON,TX,77028,,,CONTRACTOR,,,,,,,,,,,"TTK PROPERTIES",,,,,"TTK PROPERTIES","9234 CYPRESS CREEK PKWY",HOUSTON,TX,77070-6208,"(281) 894-1800",,,,
TX,HARRIS,21025557,"Duplex, Triplex, & Fourplex",6/1/2021,,298000,,"7314 KARNES ST A",HOUSTON,TX,77020,,,CONTRACTOR,,,,,,,,,,,"TEXAS TURNKEY PROPERTIES",,,,,"TEXAS TURNKEY PROPERTIES","9234 CYPRESS CREEK PKWY",HOUSTON,TX,77070-6208,"(281) 894-1800",,,,
TX,HARRIS,20113361,"Duplex, Triplex, & Fourplex",6/6/2021,,437372,,"6306 LOMA LINDA",HOUSTON,TX,77085,,,"CARMELO CRUZ","6306 LOMA LINDA",HOUSTON,TX,77085,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,MONTGOMERY,183816-21,"Hospital & Other Medical",5/7/2021,,86000,,"4250 WOODRIDGE PARKWAY",HOUSTON,TX,77356,"NORTHEAST CHRISTIAN ACADEMY",,"JASMINE RIOS","2800 BROADWAY ST #C251",PEARLAND,TX,77586,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,21041111,"Hospital & Other Medical",6/3/2021,Renovations,374225,,"6720 BERTNER AVE FL",HOUSTON,TX,77030,,,CONTRACTOR,,,,,,,,,,,"FORNEY CONSTRUCTION",,,,,"FORNEY CONSTRUCTION","8945 LONG POINT RD STE 200",HOUSTON,TX,77055-3036,"(713) 224-1900",http://www.forneycc.com/,"(713) 224-1901",,
TX,HARRIS,21020819,"Hospital & Other Medical",6/2/2021,Renovations,510000,,"6411 FANNIN",HOUSTON,TX,77002,,,CONTRACTOR,,,,,,,,,,,"HARVEY CLEARY BUILDERS",,,,,"HARVEY CLEARY BUILDERS","3630 WESTCHASE DR",HOUSTON,TX,77042-5224,"(713) 783-7919",http://www.harvey-cleary.com/,,,
TX,HARRIS,21044975,"Hotel, Motel & Assisted Living",6/4/2021,,2478282,,"6580 FANNIN",HOUSTON,TX,77303,,,CONTRACTOR,,,,,,,,,,,"LETSOS CO.",,,,,"LETSOS CO.","PO BOX 36927",HOUSTON,TX,77236-6927,"(713) 972-7883",http://www.letsos.com/,"(713) 972-7880",,
TX,MONTGOMERY,184026-21,"Multi Family Apartments & Condos",5/13/2021,,1500000,,"25115 HARPER LN",HOUSTON,TX,77356,,,"RAWAN AHMAD","11302 TANNER RD",HOUSTON,TX,77041,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,GALVESTON,35768-21,"Offices, R&D, & Professional",5/20/2021,,45000,,"2223 AVE J",HOUSTON,TX,77450,,,"LONG CHAN TRAN","PO BOX 428",DICKINSON,TX,77539,"(281) 508-6937",Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,21032406,"Offices, R&D, & Professional",6/3/2021,Renovations,650000,,"1311 BROADFIELD BLVD",HOUSTON,TX,77084,,,CONTRACTOR,,,,,,,,,,,"BYRD INTERIOR CONSTRUCTION",,,,,"BYRD INTERIOR CONSTRUCTION","2123 W GOVERNORS CIR # 100",HOUSTON,TX,77092-8746,"(713) 688-8850",http://www.byrdinterior.com/,,"JOHN BYRD",jbyrd@byrdinterior.com
TX,HARRIS,21029472,"Offices, R&D, & Professional",6/4/2021,Renovations,47000,,"3151 BRIARPARK DR",HOUSTON,TX,77042,,,CONTRACTOR,,,,,,,,,,,"CANNON ENTERPRISES",,,,,"CANNON ENTERPRISES","230 RILEY FUZZEL RD",SPRING,TX,77373,"(281) 353-6868",,,,
TX,HARRIS,21041106,"Offices, R&D, & Professional",6/7/2021,Renovations,1111350,,"840 WEST SAM HOUSTON NORTH PKY",HOUSTON,TX,77024,,,CONTRACTOR,,,,,,,,,,,"MICHAELA  DRAKE",,,,,"MICHAELA  DRAKE","711 LOUISIANA ST STE",HOUSTON,TX,77002,"(713) 463-4692",,,,
TX,HARRIS,21040457,"Offices, R&D, & Professional",6/2/2021,Renovations,880000,,"9811 KATY FWY",HOUSTON,TX,77024,,,CONTRACTOR,,,,,,,,,,,"MICHAELA  DRAKE",,,,,"MICHAELA  DRAKE","711 LOUISIANA ST STE",HOUSTON,TX,77002,"(713) 463-4692",,,,
TX,HARRIS,21038637,"Offices, R&D, & Professional",6/3/2021,Renovations,1500000,,"1100 LOUISIANA ST",HOUSTON,TX,77002,,,CONTRACTOR,,,,,,,,,,,"GALLANT BUILDERS",,,,,"GALLANT BUILDERS","6990 PORTWEST DR STE 170",HOUSTON,TX,77024-8088,"(713) 275-9900",https://www.gallantbuilders.com/,"(713) 275-9901",,
TX,HARRIS,19084928,"Offices, R&D, & Professional",6/4/2021,,72000,,"5006 N MCCARTY",HOUSTON,TX,77013,,,"ROSA GIRON","5006 N MCCARTY",HOUSTON,TX,77013,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,21030718,"Offices, R&D, & Professional",6/7/2021,Renovations,400000,,"14453 HILLCROFT AVE STE",HOUSTON,TX,77085,,,CONTRACTOR,,,,,,,,,,,"KLOW CONSTRUCTION",,,,,"KLOW CONSTRUCTION","10796 KEMPWOOD DR",HOUSTON,TX,77043,"(713) 412-8663",,"(832) 930-7772",,
TX,HARRIS,21032521,"Offices, R&D, & Professional",6/7/2021,Renovations,200000,,"15115 PARK ROW DR",HOUSTON,TX,77084,,,CONTRACTOR,,,,,,,,,,,"NEWPORT CONSTRUCTION SERVICES",,,,,"NEWPORT CONSTRUCTION SERVICES","9800 RICHMOND AVE",HOUSTON,TX,77042,"(713) 334-2700",http://www.newpropco.com/,,,
TX,HARRIS,21032797,"Offices, R&D, & Professional",6/3/2021,Renovations,522000,,"4265 SAN FELIPE ST",HOUSTON,TX,77027,,,CONTRACTOR,,,,,,,,,,,"ODONNELL SNIDER CONSTRUCTION",,,,,"ODONNELL SNIDER CONSTRUCTION","1900 WEST LOOP S STE 350",HOUSTON,TX,77027-3236,"(713) 782-2238",http://odonnellsnider.com/,"(713) 782-2238",,bwhyte@odonnellsnider.com
TX,MONTGOMERY,184021-21,"Other Commercial",5/13/2021,,900000,,"173 6 SAWDUST ROAD",HOUSTON,TX,77356,,,"RAWAN AHMAD","11302 TANNER RD",HOUSTON,TX,77041,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,19111031,"Parks, Recreation, Entertainment, & RV Park",6/3/2021,Renovations,165000,,"17355 TOMBALL PKY",HOUSTON,TX,77064,,,"ALTON KLEIN","2126 E QUINCY","SOUTH PASADENA",CA,92867,"(626) 799-7010",Applicant,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,HARRIS,19145741,"Parks, Recreation, Entertainment, & RV Park",6/3/2021,Addition,395000,,"12800 WESTHEIMER RD",HOUSTON,TX,77077,,,CONTRACTOR,,,,,,,,,,,"CARRIER MAUSOLEUMS CONSTRUCTION USA",,,,,"CARRIER MAUSOLEUMS CONSTRUCTION USA","1730 SKYLINE BLVD STE",PORTLAND,OR,97221,"(503) 297-0356",,,,
TX,MONTGOMERY,183756-21,"Residential Renovations & Additions",5/6/2021,,45000,,"13721 AUSTIN MCCOMB ROAD",CONROE,TX,77303,,,"DILLON CONLEY","13721 AUSTIN MCCOMB ROAD",CONROE,TX,77303,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,GALVESTON,35806-21,"Residential Renovations & Additions",5/26/2021,Renovations,41690,,"3264 HIDDEN GOLD",HOUSTON,TX,77650,"CRYSTAL BEACH",,"RON RUSCHE","PO BOX 2454","CRYSTAL BEACH",TX,77650,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,GALVESTON,35779-21,"Residential Renovations & Additions",5/20/2021,Renovations,38505,,"312 11TH ST",HOUSTON,TX,77356,,,"ANA  ASTELLO","312 11TH ST",HOUSTON,TX,77356,,Owner,,,,,"DSW HOMES",,,,,"DSW HOMES","502 E 20TH ST",HOUSTON,TX,77008-2665,"(832) 552-9687",http://www.dswhomes.com/,,,
TX,GALVESTON,35774-21,"Residential Renovations & Additions",5/20/2021,Renovations,47550,,"6419 CASEY",HOUSTON,TX,77356,,,"KENNETH & PATRICIA BICKERSTAFF","6419 CASEY RD","SANTA FE",TX,77517,,Owner,,,,,"AMERICAS HOME PLACE",,,,,"AMERICAS HOME PLACE","1200 N BYPASS 35 STE 8100",ALVIN,TX,77511,"(409) 762-9000",https://www.americashomeplace.com/,,,
TX,GALVESTON,35773-21,"Residential Renovations & Additions",5/20/2021,Renovations,39475,,"7105 DELESANDRI",HOUSTON,TX,77356,,,"KURT DOHMAN","7103 STINGRAY",HITCHCOCK,TX,77563,,Owner,,,,,OWNER,,,,,OWNER,,,,,,,,,
TX,GALVESTON,35693-21,"Residential Renovations & Additions",5/4/2021,Renovations,45105,,"927 OKLAHOMA",HOUSTON,TX,77356,,,"ROMAN BARRERA ALVARO","927 OKLAHOMA",BACLIFF,TX,77518,,Owner,,,,,"DSW HOMES",,,,,"DSW HOMES","502 E 20TH ST",HOUSTON,TX,77008-2665,"(832) 552-9687",http://www.dswhomes.com/,,,
TX,HARRIS,21022492,"Residential Renovations & Additions",6/1/2021,Addition,50000,,"1047 W 41ST",HOUSTON,TX,77018,,,"SPENCER ANDERLE","1047 W 41ST",HOUSTON,TX,77018,,Owner,,,,,"HESS HOMES",,,,,"HESS HOMES","942 LAMONTE LN",HOUSTON,TX,77018-4440,"(832) 309-7916",,,,
TX,HARRIS,21030335,"Residential Renovations & Additions",6/1/2021,Addition,75000,,"2115 BRIARMEAD",HOUSTON,TX,77057,,,"EDWARD & MARY TAUSSIG","2115 BRIARMEAD",HOUSTON,TX,77057,,Owner,,,,,"ANNE'S PERMIT",,,,,"ANNE'S PERMIT","2617C W HOLCOMBE BLVD",HOUSTON,TX,77025,"(713) 666-2025",,,,
TX,HARRIS,21047210,"Residential Renovations & Additions",6/7/2021,Renovations,30000,,"101 WESTCOTT ST",HOUSTON,TX,77007,,,"BAUGUSS GLENN","101 WESTCOTT ST",HOUSTON,TX,77007,,Owner,,,,,"LAURA TOWBER",,,,,"LAURA TOWBER","5711 CLAREWOOD DR",HOUSTON,TX,77081,"(713) 539-2194",,,,
TX,HARRIS,21032607,"Residential Renovations & Additions",6/2/2021,Addition,80000,,"4503 IVANHOE",HOUSTON,TX,77072,,,"BOHN MARK &  MARYANNE","4503 IVANHOE",HOUSTON,TX,77072,,Owner,,,,,"JACOB BUCKWALTER",,,,,"JACOB BUCKWALTER","9597 JONES RD",HOUSTON,TX,77065-4815,"(832) 272-8423",,,,
TX,HARRIS,21029034,"Residential Renovations & Additions",6/6/2021,Addition,180000,,"6639 FAIRFIELD",HOUSTON,TX,77023,,,"JEFFREY CHURCH","6639 FAIRFIELD",HOUSTON,TX,77023,,Owner,,,,,GRAPHITE,,,,,GRAPHITE,"1719 VASSAR ST",HOUSTON,TX,77098,"(713) 526-4396",,,,
TX,HARRIS,21024879,"Residential Renovations & Additions",6/7/2021,Addition,70000,,"901 HEIGHTS",HOUSTON,TX,77008,,,CONTRACTOR,,,,,,,,,,,"BUNGALOW REVIVAL",,,,,"BUNGALOW REVIVAL","238 WEST 19TH ST",HOUSTON,TX,77008-4064,"(713) 861-7494",http://bungalowrevival.com,"(713) 863-7493",,
TX,HARRIS,21038353,"Residential Renovations & Additions",6/4/2021,Addition,150000,,"1707 SPRING",HOUSTON,TX,77007,,,"SCOTT SMITH","1707 SPRING",HOUSTON,TX,77007,,Owner,,,,,"FW HERITAGE",,,,,"FW HERITAGE","1847 DART ST",HOUSTON,TX,77007-4432,"(832) 531-3911",,,"DOMINIC YAP",fw-heritage@hotmail.com
TX,HARRIS,21031114,"Residential Renovations & Additions",6/1/2021,Renovations,90000,,"4310 APOLLO",HOUSTON,TX,77018,,,"TOMMY PHILLIPS","4310 APOLLO",HOUSTON,TX,77018,,Owner,,,,,"LDM DESIGN & CONSTRUCTION",,,,,"LDM DESIGN & CONSTRUCTION","4300 NORTH CENTRAL EXPRESSWAY",DALLAS,TX,75206,"(214) 826-2044",,,,
TX,HARRIS,20078876,"Residential Renovations & Additions",6/7/2021,Renovations,48000,,"1305 ASHLAND",HOUSTON,TX,77008,,,"RHONDA DUPREE","1305 ASHLAND",HOUSTON,TX,77008,,Owner,,,,,"SUPERIOR EXTERIOR",,,,,"SUPERIOR EXTERIOR","14531 MISTY MEADOW LN",HOUSTON,TX,77079-3172,"(713) 785-6926",http://superiorexterior.biz,,,
TX,GALVESTON,2021-33766,"Residential Swimming Pools & Spas",5/26/2021,,,7532,"807 LANTANA DR","LA MARQUE",TX,78641,,,CONTRACTOR,,,,,,,,,,,"BLUE BOTTOM POOL & SPA SUPPLY",,,,,"BLUE BOTTOM POOL & SPA SUPPLY","11416 N FM 620 STE J",AUSTIN,TX,78726-1170,"(512) 436-9572",http://www.bluebottompoolsupply.com/,,,info@bluebottompoolsupply.com
TX,BELL,2021-7044,"Residential Swimming Pools & Spas",5/21/2021,,,,"2427 BLUFF CIRCLE",BELTON,TX,76513,,,"THUAN & KIMBERLY DANG","2427 BLUFF CIRCLE",BELTON,TX,76513,,Owner,,,,,"OCEAN QUEST POOLS",,,,,"OCEAN QUEST POOLS","10208 N FM 620",AUSTIN,TX,78726-2214,"(512) 450-0595",http://www.oceanquest.com/,"(512) 258-7379","DAN HARTNETT",danh@oceanquest.com
